,Year,Team,Name,Salary,Prev_Salary
12112,2021,LG,조용근,3000,2700
12113,2020,LG,조용근,2700,
12114,2024,KT,조용근,3000,3000
12115,2005,HYUNDAI,조용준,20000,9500
12116,2004,HYUNDAI,조용준,9500,6050
12117,2003,HYUNDAI,조용준,6050,-
12118,2002,HYUNDAI,조용준,-,
12119,2009,HEROES,조용준,7000,20000
12120,2018,SK/SSG,조용호,6200,3100
12121,2017,SK/SSG,조용호,3100,
12122,2024,KT,조용호,15000,32000
12123,2023,KT,조용호,32000,24000
12124,2022,KT,조용호,24000,13000
12125,2021,KT,조용호,13000,7000
12126,2020,KT,조용호,7000,4000
12127,2019,KT,조용호,4000,6200
12128,2007,HYUNDAI,조용훈,2000,
12129,2014,HEROES,조용훈,3700,5500
12130,2009,HEROES,조용훈,5500,4000
12131,2008,HEROES,조용훈,4000,2000
12132,2009,SK/SSG,조웅천,30000,30000
12133,2008,SK/SSG,조웅천,30000,23000
12134,2007,SK/SSG,조웅천,23000,22000
12135,2006,SK/SSG,조웅천,22000,20000
12136,2005,SK/SSG,조웅천,20000,20000
12137,2004,SK/SSG,조웅천,20000,11000
12138,2003,SK/SSG,조웅천,11000,9800
12139,2002,SK/SSG,조웅천,9800,10400
12140,2001,SK/SSG,조웅천,10400,
12141,2018,NC,조원빈,2700,2700
12142,2017,NC,조원빈,2700,2700
12143,2016,NC,조원빈,2700,
12144,2004,SK/SSG,조원우,13000,8000
12145,2003,SK/SSG,조원우,8000,7000
12146,2002,SK/SSG,조원우,7000,7000
12147,2001,SK/SSG,조원우,7000,
12148,2008,HANWHA,조원우,15000,16000
12149,2007,HANWHA,조원우,16000,15000
12150,2006,HANWHA,조원우,15000,13000
12151,2005,HANWHA,조원우,13000,13000
12152,2023,LG,조원태,3300,3000
12153,2022,LG,조원태,3000,
12154,2001,LOTTE,조유신,-,
12155,2018,LG,조윤준,4000,3000
12156,2017,LG,조윤준,3000,3000
12157,2016,LG,조윤준,3000,3500
12158,2015,LG,조윤준,3500,3500
12159,2014,LG,조윤준,3500,3200
12160,2013,LG,조윤준,3200,
12161,2004,HANWHA,조윤채,2200,2000
12162,2003,HANWHA,조윤채,2000,1700
12163,2002,HANWHA,조윤채,1700,
12164,2024,HANWHA,조은,3000,3000
12165,2022,HANWHA,조은,3000,3000
12166,2021,HANWHA,조은,3000,
12167,2022,SK/SSG,조이현,6500,
12168,2025,KT,조이현,5700,6000
12169,2024,KT,조이현,6000,6500
12170,2023,KT,조이현,6500,6500
12171,2013,SK/SSG,조인성,40000,40000
12172,2012,SK/SSG,조인성,40000,50000
12173,2011,LG,조인성,50000,40000
12174,2010,LG,조인성,40000,40000
12175,2009,LG,조인성,40000,40000
12176,2008,LG,조인성,40000,25000
12177,2007,LG,조인성,25000,13000
12178,2006,LG,조인성,13000,14000
12179,2005,LG,조인성,14000,15000
12180,2004,LG,조인성,15000,10000
12181,2003,LG,조인성,10000,5500
12182,2002,LG,조인성,5500,5700
12183,2001,LG,조인성,5700,
12184,2017,HANWHA,조인성,40000,40000
12185,2016,HANWHA,조인성,40000,40000
12186,2015,HANWHA,조인성,40000,40000
12187,2014,HANWHA,조인성,40000,40000
12188,2005,LOTTE,조인신,2000,1800
12189,2004,LOTTE,조인신,1800,
12190,2018,HEROES,조재건,2700,
12191,2001,LG,조재영,1900,
12192,2005,HYUNDAI,조재호,4000,3500
12193,2004,HYUNDAI,조재호,3500,2500
12194,2003,HYUNDAI,조재호,2500,2000
12195,2002,HYUNDAI,조재호,2000,
12196,2012,SK/SSG,조재호,3000,3500
12197,2011,SK/SSG,조재호,3500,3500
12198,2010,HEROES,조재호,3500,3500
12199,2009,HEROES,조재호,3500,3000
12200,2008,HEROES,조재호,3000,4000
12201,2003,HANWHA,조정권,1800,2100
12202,2002,HANWHA,조정권,2100,-
12203,2001,HANWHA,조정권,-,
12204,2018,HANWHA,조정원,2700,2700
12205,2015,HANWHA,조정원,2700,2700
12206,2013,HANWHA,조정원,2700,
12207,2018,LOTTE,조정훈,6100,7000
12208,2017,LOTTE,조정훈,7000,5200
12209,2016,LOTTE,조정훈,5200,5200
12210,2015,LOTTE,조정훈,5200,11000
12211,2014,LOTTE,조정훈,11000,11000
12212,2013,LOTTE,조정훈,11000,12500
12213,2010,LOTTE,조정훈,12500,5500
12214,2009,LOTTE,조정훈,5500,2900
12215,2008,LOTTE,조정훈,2900,2600
12216,2007,LOTTE,조정훈,2600,2300
12217,2006,LOTTE,조정훈,2300,2000
12218,2005,LOTTE,조정훈,2000,
12219,2025,DOOSAN,조제영,3000,3100
12220,2024,DOOSAN,조제영,3100,3100
12221,2021,DOOSAN,조제영,3100,2700
12222,2020,DOOSAN,조제영,2700,
12223,2016,LOTTE,조준영,2700,
12224,2023,LOTTE,조준혁,3000,
12225,2007,HYUNDAI,조중근,4100,4100
12226,2006,SK/SSG,조중근,4100,2400
12227,2005,SK/SSG,조중근,2400,2000
12228,2004,SK/SSG,조중근,2000,1700
12229,2003,SK/SSG,조중근,1700,
12230,2015,KT,조중근,4200,4000
12231,2013,HEROES,조중근,4000,4300
12232,2012,HEROES,조중근,4300,3500
12233,2011,HEROES,조중근,3500,3700
12234,2010,HEROES,조중근,3700,3700
12235,2009,HEROES,조중근,3700,3300
12236,2008,HEROES,조중근,3300,4100
12237,2020,HANWHA,조지훈,2800,2800
12238,2015,HANWHA,조지훈,2800,2800
12239,2014,HANWHA,조지훈,2800,2700
12240,2013,HANWHA,조지훈,2700,
12241,2009,SAMSUNG,조진호,5000,5000
12242,2008,SAMSUNG,조진호,5000,10000
12243,2003,SK/SSG,조진호,10000,
12244,2025,NC,조창연,3000,
12245,2003,KIA,조태수,-,-
12246,2002,KIA,조태수,-,
12247,2014,KIA,조태수,4300,4300
12248,2012,KIA,조태수,4300,3800
12249,2011,KIA,조태수,3800,3100
12250,2009,KIA,조태수,3600,3000
12251,2010,KIA,조태수,3100,3600
12252,2006,KIA,조태수,3000,2300
12253,2004,KIA,조태수,2500,-
12254,2005,KIA,조태수,2300,2500
12255,2017,HEROES,조태진,2000,
12256,2007,HYUNDAI,조평호,2000,2000
12257,2006,HYUNDAI,조평호,2000,-
12258,2005,HYUNDAI,조평호,-,-
12259,2004,HYUNDAI,조평호,-,
12260,2018,NC,조평호,3500,3500
12261,2017,NC,조평호,3500,3500
12262,2016,NC,조평호,3500,3000
12263,2015,NC,조평호,3000,3600
12264,2014,NC,조평호,3600,3400
12265,2013,NC,조평호,3400,2000
12266,2011,HEROES,조평호,2000,2000
12267,2008,HEROES,조평호,2000,2000
12268,2018,LG,조학진,2700,2700
12269,2015,LG,조학진,2700,
12270,2025,HANWHA,조한민,3600,3800
12271,2024,HANWHA,조한민,3800,3400
12272,2021,HANWHA,조한민,3400,2700
12273,2020,HANWHA,조한민,2700,
12274,2016,SK/SSG,조한욱,2700,2700
12275,2015,SK/SSG,조한욱,2700,
12276,2021,KT,조한욱,3000,2800
12277,2020,KT,조한욱,2800,2700
12278,2019,KT,조한욱,2700,2700
12279,2002,HANWHA,조현,1700,
12280,2005,DOOSAN,조현근,-,
12281,2016,SAMSUNG,조현근,4500,4500
12282,2015,SAMSUNG,조현근,4500,4000
12283,2014,SAMSUNG,조현근,4000,4500
12284,2013,SAMSUNG,조현근,4500,4600
12285,2009,SAMSUNG,조현근,4600,4000
12286,2008,SAMSUNG,조현근,4000,2700
12287,2007,SAMSUNG,조현근,2700,-
12288,2006,SAMSUNG,조현근,-,-
12289,2017,SAMSUNG,조현덕,2700,
12290,2024,NC,조현민,3000,
12291,2020,LOTTE,조현수,2700,2700
12292,2019,LOTTE,조현수,2700,3400
12293,2005,HANWHA,조현수,3400,2600
12294,2004,HANWHA,조현수,2600,2000
12295,2003,HANWHA,조현수,2000,-
12296,2002,HANWHA,조현수,-,
12297,2015,LOTTE,조현우,2700,
12298,2023,KT,조현우,7600,9500
12299,2022,KT,조현우,9500,7500
12300,2021,KT,조현우,7500,3000
12301,2020,KT,조현우,3000,2800
12302,2019,KT,조현우,2800,2700
12303,2024,NC,조현진,3100,3000
12304,2023,NC,조현진,3000,3000
12305,2022,HANWHA,조현진,3000,3000
12306,2021,HANWHA,조현진,3000,
12307,2007,SK/SSG,조형식,-,2500
12308,2006,SK/SSG,조형식,2500,2000
12309,2005,SK/SSG,조형식,2000,1800
12310,2002,SK/SSG,조형식,1800,-
12311,2001,SK/SSG,조형식,-,
12312,2025,SK/SSG,조형우,4000,6300
12313,2024,SK/SSG,조형우,6300,3200
12314,2023,SK/SSG,조형우,3200,3000
12315,2022,SK/SSG,조형우,3000,3000
12316,2021,SK/SSG,조형우,3000,
12317,2019,LOTTE,조홍석,3600,2800
12318,2018,LOTTE,조홍석,2800,2900
12319,2015,LOTTE,조홍석,2900,2800
12320,2014,LOTTE,조홍석,2800,2400
12321,2013,LOTTE,조홍석,2400,
12322,2005,LOTTE,조효상,2200,2300
12323,2004,LOTTE,조효상,2300,2100
12324,2003,LOTTE,조효상,2100,2300
12325,2002,HANWHA,조효상,2300,2300
12326,2001,HANWHA,조효상,2300,
12327,2022,NC,조효원,3000,
12328,2009,SK/SSG,존슨,22000,
12329,2025,KT,주권,20000,20000
12330,2024,KT,주권,20000,29500
12331,2023,KT,주권,29500,29500
12332,2022,KT,주권,29500,25000
12333,2021,KT,주권,25000,15000
12334,2020,KT,주권,15000,6300
12335,2019,KT,주권,6300,7600
12336,2018,KT,주권,7600,7500
12337,2017,KT,주권,7500,3600
12338,2016,KT,주권,3600,2700
12339,2015,KT,주권,2700,
12340,2025,HEROES,주성원,3800,3500
12341,2024,HEROES,주성원,3500,3100
12342,2023,HEROES,주성원,3100,3000
12343,2022,HEROES,주성원,3000,2700
12344,2020,HEROES,주성원,2700,2700
12345,2019,HEROES,주성원,2700,
12346,2024,HEROES,주승빈,3000,3000
12347,2023,HEROES,주승빈,3000,3000
12348,2022,HEROES,주승빈,3000,
12349,2025,HEROES,주승우,7700,3200
12350,2024,HEROES,주승우,3200,3100
12351,2023,HEROES,주승우,3100,3000
12352,2022,HEROES,주승우,3000,
12353,2025,DOOSAN,주양준,3000,
12354,2005,KIA,주창훈,2000,
12355,2025,SAMSUNG,주한울,3000,3000
12356,2024,SAMSUNG,주한울,3000,3000
12357,2022,SAMSUNG,주한울,3000,3000
12358,2021,SAMSUNG,주한울,3000,
12359,2025,HANWHA,주현상,25000,11000
12360,2024,HANWHA,주현상,11000,5800
12361,2023,HANWHA,주현상,5800,5080
12362,2022,HANWHA,주현상,5080,3300
12363,2021,HANWHA,주현상,3300,3300
12364,2020,HANWHA,주현상,3300,3700
12365,2016,HANWHA,주현상,3700,2700
12366,2015,HANWHA,주현상,2700,
12367,2007,LOTTE,주형광,15000,15000
12368,2006,LOTTE,주형광,15000,8000
12369,2005,LOTTE,주형광,8000,8000
12370,2004,LOTTE,주형광,8000,7500
12371,2003,LOTTE,주형광,7500,8800
12372,2002,LOTTE,주형광,8800,11000
12373,2001,LOTTE,주형광,11000,
12374,2023,KIA,주효상,4800,4300
12375,2025,KIA,주효상,4400,4400
12376,2024,KIA,주효상,4400,4800
12377,2021,HEROES,주효상,4300,4000
12378,2020,HEROES,주효상,4000,4500
12379,2019,HEROES,주효상,4500,3500
12380,2018,HEROES,주효상,3500,3000
12381,2017,HEROES,주효상,3000,2700
12382,2016,HEROES,주효상,2700,
12383,2023,KT,지강혁,3000,2700
12384,2020,KT,지강혁,2700,2700
12385,2019,KT,지강혁,2700,
12386,2025,KT,지명성,3200,3200
12387,2022,KT,지명성,3200,3000
12388,2021,KT,지명성,3000,
12389,2007,HYUNDAI,지석훈,2500,2400
12390,2006,HYUNDAI,지석훈,2400,2200
12391,2005,HYUNDAI,지석훈,2200,2000
12392,2004,HYUNDAI,지석훈,2000,2000
12393,2003,HYUNDAI,지석훈,2000,
12394,2021,NC,지석훈,10000,12500
12395,2020,NC,지석훈,12500,15000
12396,2019,NC,지석훈,15000,15000
12397,2018,NC,지석훈,15000,14900
12398,2017,NC,지석훈,14900,14000
12399,2016,NC,지석훈,14000,9000
12400,2015,NC,지석훈,9000,6000
12401,2014,NC,지석훈,6000,3000
12402,2013,NC,지석훈,3000,3000
12403,2012,HEROES,지석훈,3000,2700
12404,2011,HEROES,지석훈,2700,2800
12405,2008,HEROES,지석훈,2800,2500
12406,2020,LOTTE,지성준,5700,5700
12407,2019,HANWHA,지성준,5700,2800
12408,2018,HANWHA,지성준,2800,3000
12409,2017,HANWHA,지성준,3000,2700
12410,2016,HANWHA,지성준,2700,2700
12411,2015,HANWHA,지성준,2700,
12412,2010,DOOSAN,지승민,4200,2300
12413,2009,DOOSAN,지승민,2300,2300
12414,2005,SAMSUNG,지승민,2300,2300
12415,2004,SAMSUNG,지승민,2300,2600
12416,2003,SAMSUNG,지승민,2600,2600
12417,2002,HANWHA,지승민,2600,2000
12418,2001,HANWHA,지승민,2000,
12419,2024,LOTTE,지시완,5800,7600
12420,2023,LOTTE,지시완,7600,6000
12421,2022,LOTTE,지시완,6000,3500
12422,2021,LOTTE,지시완,3500,
12423,2004,HANWHA,지연규,4000,3300
12424,2003,HANWHA,지연규,3300,1800
12425,2002,HANWHA,지연규,1800,2000
12426,2001,HANWHA,지연규,2000,
12427,2020,DOOSAN,지원근,2700,
12428,2021,DOOSAN,지윤,3000,2800
12429,2020,DOOSAN,지윤,2800,2700
12430,2017,DOOSAN,지윤,2700,
12431,2016,HEROES,지재옥,2700,2600
12432,2014,HEROES,지재옥,2600,
12433,2010,SK/SSG,지훈,-,-
12434,2009,SK/SSG,지훈,-,2400
12435,2008,SK/SSG,지훈,2400,-
12436,2007,SK/SSG,지훈,-,-
12437,2006,SK/SSG,지훈,-,-
12438,2005,SK/SSG,지훈,-,2000
12439,2004,SK/SSG,지훈,2000,
12440,2015,SAMSUNG,진갑용,25000,25000
12441,2014,SAMSUNG,진갑용,25000,40000
12442,2013,SAMSUNG,진갑용,40000,40000
12443,2012,SAMSUNG,진갑용,40000,35000
12444,2011,SAMSUNG,진갑용,35000,35000
12445,2010,SAMSUNG,진갑용,35000,50000
12446,2009,SAMSUNG,진갑용,50000,50000
12447,2008,SAMSUNG,진갑용,50000,50000
12448,2007,SAMSUNG,진갑용,50000,30000
12449,2006,SAMSUNG,진갑용,30000,24000
12450,2005,SAMSUNG,진갑용,24000,24000
12451,2004,SAMSUNG,진갑용,24000,20000
12452,2003,SAMSUNG,진갑용,20000,9500
12453,2002,SAMSUNG,진갑용,9500,7000
12454,2001,SAMSUNG,진갑용,7000,
12455,2022,LOTTE,진명호,6500,7500
12456,2021,LOTTE,진명호,7500,12500
12457,2020,LOTTE,진명호,12500,7300
12458,2019,LOTTE,진명호,7300,3300
12459,2018,LOTTE,진명호,3300,3000
12460,2017,LOTTE,진명호,3000,5000
12461,2013,LOTTE,진명호,5000,3800
12462,2012,LOTTE,진명호,3800,2600
12463,2011,LOTTE,진명호,2600,2400
12464,2010,LOTTE,진명호,2400,
12465,2025,LOTTE,진승현,4000,4300
12466,2024,LOTTE,진승현,4300,3200
12467,2023,LOTTE,진승현,3200,3000
12468,2022,LOTTE,진승현,3000,
12469,2016,DOOSAN,진야곱,6000,2800
12470,2015,DOOSAN,진야곱,2800,2300
12471,2010,DOOSAN,진야곱,2300,2600
12472,2009,DOOSAN,진야곱,2600,2000
12473,2008,DOOSAN,진야곱,2000,
12474,2025,LG,진우영,3400,3000
12475,2024,LG,진우영,3000,
12476,2020,DOOSAN,진재혁,2700,2700
12477,2018,LG,진재혁,2700,
12478,2003,KIA,진필중,28000,23000
12479,2002,DOOSAN,진필중,23000,18000
12480,2001,DOOSAN,진필중,18000,
12481,2006,LG,진필중,40000,40000
12482,2005,LG,진필중,40000,40000
12483,2004,LG,진필중,40000,28000
12484,2012,KIA,진해수,2500,2000
12485,2005,KIA,진해수,2000,
12486,2025,LOTTE,진해수,7000,15000
12487,2024,LOTTE,진해수,15000,25000
12488,2014,SK/SSG,진해수,7500,2500
12489,2013,SK/SSG,진해수,2500,2500
12490,2023,LG,진해수,25000,30000
12491,2022,LG,진해수,30000,25000
12492,2021,LG,진해수,25000,25000
12493,2020,LG,진해수,25000,18000
12494,2019,LG,진해수,18000,19000
12495,2018,LG,진해수,19000,11000
12496,2017,LG,진해수,11000,9500
12497,2016,LG,진해수,9500,7500
12498,2015,LG,진해수,7500,7500
12499,2025,SAMSUNG,진희성,3000,
12500,2025,SAMSUNG,차동영,3000,3000
12501,2022,SAMSUNG,차동영,3000,
12502,2001,LG,차명석,10000,
12503,2003,DOOSAN,차명주,10700,10700
12504,2002,DOOSAN,차명주,10700,5700
12505,2001,DOOSAN,차명주,5700,
12506,2006,HANWHA,차명주,9500,9000
12507,2005,HANWHA,차명주,9000,10700
12508,2004,HANWHA,차명주,10700,10700
12509,2020,KIA,차명진,3600,2800
12510,2021,KIA,차명진,3300,3600
12511,2019,KIA,차명진,2800,2800
12512,2018,KIA,차명진,2800,2700
12513,2015,KIA,차명진,2700,2400
12514,2014,KIA,차명진,2400,
12515,2001,HANWHA,차베스,-,
12516,2025,SAMSUNG,차승준,3000,
12517,2016,SAMSUNG,차우찬,40000,30000
12518,2015,SAMSUNG,차우찬,30000,24000
12519,2014,SAMSUNG,차우찬,24000,
12520,2022,LG,차우찬,30000,30000
12521,2021,LG,차우찬,30000,100000
12522,2020,LG,차우찬,100000,100000
12523,2019,LG,차우찬,100000,100000
12524,2018,LG,차우찬,100000,100000
12525,2017,LG,차우찬,100000,40000
12526,2015,KIA,차일목,15000,8000
12527,2012,KIA,차일목,12000,8500
12528,2013,KIA,차일목,10000,12000
12529,2011,KIA,차일목,8500,7500
12530,2014,KIA,차일목,8000,10000
12531,2010,KIA,차일목,7500,6000
12532,2009,KIA,차일목,6000,3000
12533,2008,KIA,차일목,3000,3000
12534,2007,KIA,차일목,3000,2200
12535,2006,KIA,차일목,2200,2000
12536,2005,KIA,차일목,2000,
12537,2017,HANWHA,차일목,17000,15000
12538,2016,HANWHA,차일목,15000,15000
12539,2019,LOTTE,차재용,2700,2800
12540,2018,LOTTE,차재용,2800,2800
12541,2017,LOTTE,차재용,2800,2800
12542,2016,LOTTE,차재용,2800,2700
12543,2015,LOTTE,차재용,2700,
12544,2021,HEROES,차재용,3000,2900
12545,2020,HEROES,차재용,2900,2700
12546,2010,KIA,차정민,3300,3300
12547,2007,KIA,차정민,3300,3000
12548,2006,KIA,차정민,3000,
12549,2011,KIA,차정민,2600,3300
12550,2020,LOTTE,차혜성,2700,
12551,2007,HYUNDAI,차화준,2500,2000
12552,2006,HYUNDAI,차화준,2000,2000
12553,2005,HYUNDAI,차화준,2000,
12554,2015,SAMSUNG,차화준,2800,2800
12555,2013,NC,차화준,2800,2500
12556,2012,HEROES,차화준,2500,2500
12557,2008,HEROES,차화준,2500,2500
12558,2018,HANWHA,채기영,2700,2700
12559,2015,HANWHA,채기영,2700,
12560,2020,HANWHA,채드벨,60000,40000
12561,2019,HANWHA,채드벨,40000,
12562,2019,SK/SSG,채병용,18000,30000
12563,2018,SK/SSG,채병용,30000,25000
12564,2017,SK/SSG,채병용,25000,25000
12565,2016,SK/SSG,채병용,25000,22000
12566,2015,SK/SSG,채병용,22000,13500
12567,2014,SK/SSG,채병용,13500,16000
12568,2013,SK/SSG,채병용,16000,18000
12569,2012,SK/SSG,채병용,18000,18000
12570,2009,SK/SSG,채병용,18000,15000
12571,2008,SK/SSG,채병용,15000,
12572,2007,DOOSAN,채상병,2200,2200
12573,2004,DOOSAN,채상병,2200,1800
12574,2014,SAMSUNG,채상병,4500,7500
12575,2012,SAMSUNG,채상병,7500,7100
12576,2011,SAMSUNG,채상병,7100,6600
12577,2010,SAMSUNG,채상병,6600,4600
12578,2009,SAMSUNG,채상병,4600,2200
12579,2003,HANWHA,채상병,1800,-
12580,2002,HANWHA,채상병,-,
12581,2019,SAMSUNG,채상준,2700,2700
12582,2018,SAMSUNG,채상준,2700,
12583,2017,HEROES,채상현,2700,2700
12584,2016,HEROES,채상현,2700,
12585,2014,NC,채선관,-,
12586,2017,KT,채선관,3000,3000
12587,2016,KT,채선관,3000,-
12588,2015,KT,채선관,-,-
12589,2024,NC,채원후,3500,
12590,2022,LG,채은성,28000,30000
12591,2021,LG,채은성,30000,32000
12592,2020,LG,채은성,32000,31000
12593,2019,LG,채은성,31000,11000
12594,2018,LG,채은성,11000,16000
12595,2017,LG,채은성,16000,5500
12596,2016,LG,채은성,5500,5000
12597,2015,LG,채은성,5000,2400
12598,2014,LG,채은성,2400,
12599,2025,HANWHA,채은성,60000,100000
12600,2024,HANWHA,채은성,100000,180000
12601,2023,HANWHA,채은성,180000,28000
12602,2006,HYUNDAI,채종국,8600,8600
12603,2005,HYUNDAI,채종국,8600,4300
12604,2004,HYUNDAI,채종국,4300,3300
12605,2003,HYUNDAI,채종국,3300,2300
12606,2002,HYUNDAI,채종국,2300,1800
12607,2001,HYUNDAI,채종국,1800,
12608,2007,SK/SSG,채종국,8600,8600
12609,2008,LG,채종국,6300,8600
12610,2009,KIA,채종범,-,8200
12611,2008,KIA,채종범,8200,-
12612,2010,KIA,채종범,6000,-
12613,2007,SK/SSG,채종범,-,-
12614,2006,SK/SSG,채종범,-,8200
12615,2005,SK/SSG,채종범,8200,7500
12616,2004,SK/SSG,채종범,7500,8400
12617,2003,SK/SSG,채종범,8400,5200
12618,2002,SK/SSG,채종범,5200,4000
12619,2001,SK/SSG,채종범,4000,
12620,2020,DOOSAN,채지선,2800,2700
12621,2015,DOOSAN,채지선,2700,
12622,2023,NC,채지선,3800,4000
12623,2022,LG,채지선,4000,3500
12624,2021,LG,채지선,3500,2800
12625,2019,LOTTE,채태인,20000,20000
12626,2018,LOTTE,채태인,20000,30000
12627,2015,SAMSUNG,채태인,33000,21000
12628,2014,SAMSUNG,채태인,21000,5000
12629,2013,SAMSUNG,채태인,5000,11000
12630,2012,SAMSUNG,채태인,11000,13000
12631,2011,SAMSUNG,채태인,13000,11500
12632,2010,SAMSUNG,채태인,11500,7000
12633,2009,SAMSUNG,채태인,7000,5500
12634,2008,SAMSUNG,채태인,5500,-
12635,2007,SAMSUNG,채태인,-,
12636,2020,SK/SSG,채태인,10000,20000
12637,2017,HEROES,채태인,30000,30000
12638,2016,HEROES,채태인,30000,33000
12639,2025,SK/SSG,채현우,3000,3000
12640,2024,SK/SSG,채현우,3000,3000
12641,2023,SK/SSG,채현우,3000,3000
12642,2021,SK/SSG,채현우,3000,3000
12643,2020,SK/SSG,채현우,3000,2700
12644,2019,SK/SSG,채현우,2700,
12645,2006,SAMSUNG,채형직,2100,
12646,2025,SAMSUNG,천겸,3000,
12647,2025,SK/SSG,천범석,3000,
12648,2023,HANWHA,천보웅,3000,
12649,2025,KT,천성호,7100,4500
12650,2024,KT,천성호,4500,4400
12651,2022,KT,천성호,4400,4000
12652,2021,KT,천성호,4000,2700
12653,2020,KT,천성호,2700,
12654,2014,DOOSAN,천영웅,2400,2400
12655,2013,DOOSAN,천영웅,2400,
12656,2020,LG,천원석,2700,2700
12657,2016,LG,천원석,2700,
12658,2025,NC,천재환,7600,5000
12659,2024,NC,천재환,5000,3100
12660,2023,NC,천재환,3100,3000
12661,2022,NC,천재환,3000,3000
12662,2021,NC,천재환,3000,2700
12663,2018,NC,천재환,2700,
12664,2025,DOOSAN,천현재,3000,3000
12665,2022,DOOSAN,천현재,3000,
12666,2022,LOTTE,최건,3000,2900
12667,2020,KT,최건,2900,2800
12668,2019,KT,최건,2800,2700
12669,2018,KT,최건,2700,
12670,2025,KIA,최건희,3000,
12671,2024,SK/SSG,최경모,3700,5000
12672,2023,SK/SSG,최경모,5000,3000
12673,2022,SK/SSG,최경모,3000,2700
12674,2019,SK/SSG,최경모,2700,
12675,2017,SAMSUNG,최경철,10000,9000
12676,2011,SK/SSG,최경철,3300,3700
12677,2010,SK/SSG,최경철,3700,3700
12678,2006,SK/SSG,최경철,3700,2500
12679,2005,SK/SSG,최경철,2500,2000
12680,2004,SK/SSG,최경철,2000,
12681,2016,LG,최경철,9000,13000
12682,2015,LG,최경철,13000,5000
12683,2014,LG,최경철,5000,3300
12684,2013,LG,최경철,3300,3300
12685,2012,HEROES,최경철,3300,3300
12686,2021,SK/SSG,최경태,3000,2700
12687,2018,SK/SSG,최경태,2700,
12688,2009,KIA,최경환,7500,7000
12689,2008,KIA,최경환,7000,9500
12690,2005,DOOSAN,최경환,11000,7200
12691,2004,DOOSAN,최경환,7200,6000
12692,2003,DOOSAN,최경환,6000,3000
12693,2002,DOOSAN,최경환,3000,4000
12694,2007,LOTTE,최경환,9500,11000
12695,2006,LOTTE,최경환,11000,11000
12696,2001,LG,최경환,4000,
12697,2005,DOOSAN,최경훈,-,-
12698,2004,DOOSAN,최경훈,-,-
12699,2003,DOOSAN,최경훈,-,2400
12700,2002,DOOSAN,최경훈,2400,-
12701,2001,DOOSAN,최경훈,-,
12702,2021,HEROES,최규보,3000,2700
12703,2018,HEROES,최규보,2700,2700
12704,2017,HEROES,최규보,2700,
12705,2021,NC,최금강,10000,12500
12706,2018,NC,최금강,12500,14000
12707,2017,NC,최금강,14000,9200
